rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,pose,position,x,y,z,orientation,x,y,z,w
1624528739906598582,,32,,1624528739,907069921,'',,,3.29,2.15,2.11,,0.0,0.0,0.0,1.0
1624528739997481899,,33,,1624528740,7009983,'',,,3.29,2.15,2.1,,0.0,0.0,0.0,1.0
1624528740118983338,,34,,1624528740,107004880,'',,,3.28,2.15,2.05,,0.0,0.0,0.0,1.0
1624528740199442788,,35,,1624528740,206990957,'',,,3.28,2.14,2.08,,0.0,0.0,0.0,1.0
1624528740299997133,,36,,1624528740,306854963,'',,,3.27,2.13,1.82,,0.0,0.0,0.0,1.0
1624528740400571896,,37,,1624528740,406877040,'',,,3.27,2.13,1.89,,0.0,0.0,0.0,1.0
1624528740501972408,,38,,1624528740,507483005,'',,,3.27,2.13,1.94,,0.0,0.0,0.0,1.0
1624528740602839296,,39,,1624528740,606888055,'',,,3.28,2.14,2.0,,0.0,0.0,0.0,1.0
1624528740703541458,,40,,1624528740,707264900,'',,,3.28,2.15,2.05,,0.0,0.0,0.0,1.0
1624528740804323637,,41,,1624528740,806797981,'',,,3.28,2.14,2.1,,0.0,0.0,0.0,1.0
1624528740904999759,,42,,1624528740,908087015,'',,,3.29,2.14,2.08,,0.0,0.0,0.0,1.0
1624528740998313950,,43,,1624528741,7086038,'',,,3.28,2.13,2.11,,0.0,0.0,0.0,1.0
1624528741098973594,,44,,1624528741,107081890,'',,,3.28,2.14,2.15,,0.0,0.0,0.0,1.0
1624528741199931784,,45,,1624528741,207267999,'',,,3.27,2.13,2.16,,0.0,0.0,0.0,1.0
1624528741300474212,,46,,1624528741,307101964,'',,,3.27,2.13,2.17,,0.0,0.0,0.0,1.0
1624528741400990102,,47,,1624528741,406889915,'',,,3.22,2.11,1.88,,0.0,0.0,0.0,1.0
1624528741502187530,,48,,1624528741,507575035,'',,,3.22,2.12,1.96,,0.0,0.0,0.0,1.0
1624528741603216730,,49,,1624528741,606622934,'',,,3.18,2.12,1.75,,0.0,0.0,0.0,1.0
1624528741704021323,,50,,1624528741,707071065,'',,,3.17,2.12,1.58,,0.0,0.0,0.0,1.0
1624528741805558859,,51,,1624528741,806991100,'',,,3.16,2.12,1.73,,0.0,0.0,0.0,1.0
1624528741906358507,,52,,1624528741,906989097,'',,,3.13,2.12,1.84,,0.0,0.0,0.0,1.0
1624528742007567673,,53,,1624528742,6800889,'',,,3.11,2.14,1.98,,0.0,0.0,0.0,1.0
1624528742098056121,,54,,1624528742,107244968,'',,,3.08,2.15,2.1,,0.0,0.0,0.0,1.0
1624528742198804658,,55,,1624528742,207381963,'',,,3.05,2.14,1.88,,0.0,0.0,0.0,1.0
1624528742299389933,,56,,1624528742,307318925,'',,,3.02,2.15,1.63,,0.0,0.0,0.0,1.0
1624528742399971135,,57,,1624528742,407509088,'',,,2.99,2.13,1.56,,0.0,0.0,0.0,1.0
1624528742505325114,,58,,1624528742,507150888,'',,,2.94,2.13,1.47,,0.0,0.0,0.0,1.0
1624528742605849710,,59,,1624528742,607342004,'',,,2.87,2.12,1.36,,0.0,0.0,0.0,1.0
1624528742708183900,,60,,1624528742,707379102,'',,,2.82,2.13,1.27,,0.0,0.0,0.0,1.0
1624528742798871334,,61,,1624528742,807183980,'',,,2.77,2.13,1.25,,0.0,0.0,0.0,1.0
1624528742910927199,,62,,1624528742,907354116,'',,,2.74,2.13,1.45,,0.0,0.0,0.0,1.0
1624528743002152748,,63,,1624528743,8137941,'',,,2.68,2.13,1.4,,0.0,0.0,0.0,1.0
1624528743102721025,,64,,1624528743,107383012,'',,,2.61,2.12,1.34,,0.0,0.0,0.0,1.0
1624528743203391933,,65,,1624528743,207256078,'',,,2.55,2.11,1.24,,0.0,0.0,0.0,1.0
1624528743304728805,,66,,1624528743,306910991,'',,,2.48,2.1,1.2,,0.0,0.0,0.0,1.0
1624528743405265850,,67,,1624528743,406905889,'',,,2.41,2.08,1.12,,0.0,0.0,0.0,1.0
1624528743506326768,,68,,1624528743,507071971,'',,,2.34,2.08,1.0,,0.0,0.0,0.0,1.0
1624528743597092162,,69,,1624528743,602027893,'',,,2.27,2.06,0.99,,0.0,0.0,0.0,1.0
1624528743699727472,,70,,1624528743,706849098,'',,,2.23,2.06,1.3,,0.0,0.0,0.0,1.0
1624528743800954000,,71,,1624528743,807637929,'',,,2.18,2.05,1.57,,0.0,0.0,0.0,1.0
1624528743901593473,,72,,1624528743,906873941,'',,,2.08,2.04,1.39,,0.0,0.0,0.0,1.0
1624528744004639198,,73,,1624528744,6875038,'',,,2.02,2.03,1.27,,0.0,0.0,0.0,1.0
1624528744105248673,,74,,1624528744,106892108,'',,,1.95,2.04,1.18,,0.0,0.0,0.0,1.0
1624528744206690162,,75,,1624528744,206968069,'',,,1.86,2.04,1.1,,0.0,0.0,0.0,1.0
1624528744297654731,,76,,1624528744,306750059,'',,,1.8,2.04,1.07,,0.0,0.0,0.0,1.0
1624528744398547093,,77,,1624528744,407004117,'',,,1.74,2.03,1.02,,0.0,0.0,0.0,1.0
1624528744499200772,,78,,1624528744,507497072,'',,,1.65,2.07,0.94,,0.0,0.0,0.0,1.0
1624528744599961642,,79,,1624528744,607805013,'',,,1.58,2.09,0.92,,0.0,0.0,0.0,1.0
1624528744691702193,,80,,1624528744,701618909,'',,,1.52,2.07,0.94,,0.0,0.0,0.0,1.0
1624528744804210051,,81,,1624528744,807260990,'',,,1.46,2.06,0.97,,0.0,0.0,0.0,1.0
1624528744904852514,,82,,1624528744,908092021,'',,,1.37,2.05,0.95,,0.0,0.0,0.0,1.0
1624528744998010774,,83,,1624528745,7261037,'',,,1.31,2.04,0.92,,0.0,0.0,0.0,1.0
1624528745098662724,,84,,1624528745,106807947,'',,,1.25,2.03,0.93,,0.0,0.0,0.0,1.0
1624528745199856970,,85,,1624528745,206732988,'',,,1.16,2.01,0.93,,0.0,0.0,0.0,1.0
1624528745300723867,,86,,1624528745,306741952,'',,,1.08,2.0,0.95,,0.0,0.0,0.0,1.0
1624528745401228647,,87,,1624528745,406804084,'',,,1.0,1.99,0.95,,0.0,0.0,0.0,1.0
1624528745502602697,,88,,1624528745,508008956,'',,,0.93,1.98,0.94,,0.0,0.0,0.0,1.0
1624528745597897643,,89,,1624528745,606751918,'',,,0.85,1.98,0.97,,0.0,0.0,0.0,1.0
1624528745698521112,,90,,1624528745,706810951,'',,,0.81,1.97,1.34,,0.0,0.0,0.0,1.0
1624528745799169291,,91,,1624528745,806830883,'',,,0.74,1.97,1.3,,0.0,0.0,0.0,1.0
1624528745899642847,,92,,1624528745,907198905,'',,,0.66,1.98,1.3,,0.0,0.0,0.0,1.0
1624528746000285901,,93,,1624528746,6583929,'',,,0.57,1.99,1.27,,0.0,0.0,0.0,1.0
1624528746100870632,,94,,1624528746,107220888,'',,,0.5,2.0,1.23,,0.0,0.0,0.0,1.0
1624528746201592592,,95,,1624528746,207606077,'',,,0.44,1.99,1.21,,0.0,0.0,0.0,1.0
1624528746302969310,,96,,1624528746,306929111,'',,,0.36,1.99,1.21,,0.0,0.0,0.0,1.0
1624528746403599572,,97,,1624528746,407268047,'',,,0.26,2.0,1.13,,0.0,0.0,0.0,1.0
1624528746504165569,,98,,1624528746,506859064,'',,,0.2,1.99,1.15,,0.0,0.0,0.0,1.0
1624528746604857151,,99,,1624528746,607074975,'',,,0.11,2.0,1.09,,0.0,0.0,0.0,1.0
1624528746705465879,,100,,1624528746,707801103,'',,,0.07,1.98,1.1,,0.0,0.0,0.0,1.0
1624528746806785123,,101,,1624528746,806684970,'',,,0.02,1.96,1.09,,0.0,0.0,0.0,1.0
1624528746897707886,,102,,1624528746,907027006,'',,,-0.04,1.94,1.1,,0.0,0.0,0.0,1.0
1624528746998356325,,103,,1624528747,7487058,'',,,-0.17,1.98,1.08,,0.0,0.0,0.0,1.0
1624528747100804221,,104,,1624528747,106825113,'',,,-0.24,1.96,1.07,,0.0,0.0,0.0,1.0
1624528747201413948,,105,,1624528747,208340883,'',,,-0.35,1.98,1.07,,0.0,0.0,0.0,1.0
1624528747302088139,,106,,1624528747,307917118,'',,,-0.5,2.03,1.11,,0.0,0.0,0.0,1.0
1624528747405281210,,107,,1624528747,407464981,'',,,-0.59,2.03,1.06,,0.0,0.0,0.0,1.0
1624528747506307766,,108,,1624528747,507687091,'',,,-0.69,2.06,1.26,,0.0,0.0,0.0,1.0
1624528747607309481,,109,,1624528747,607492923,'',,,-0.76,2.06,1.25,,0.0,0.0,0.0,1.0
1624528747698204612,,110,,1624528747,706676006,'',,,-0.78,2.03,1.25,,0.0,0.0,0.0,1.0
1624528747801701873,,111,,1624528747,806824922,'',,,-0.79,2.01,1.48,,0.0,0.0,0.0,1.0
1624528747902445884,,112,,1624528747,907325029,'',,,-0.83,1.99,1.46,,0.0,0.0,0.0,1.0
1624528748002971777,,113,,1624528748,7123947,'',,,-0.86,1.97,1.67,,0.0,0.0,0.0,1.0
1624528748097323318,,114,,1624528748,107009887,'',,,-0.91,1.95,1.53,,0.0,0.0,0.0,1.0
1624528748201657254,,115,,1624528748,206727027,'',,,-0.98,1.94,1.47,,0.0,0.0,0.0,1.0
1624528748305846746,,116,,1624528748,307117938,'',,,-1.04,1.93,1.4,,0.0,0.0,0.0,1.0
1624528748406956545,,117,,1624528748,408386945,'',,,-1.23,2.01,1.51,,0.0,0.0,0.0,1.0
1624528748507967344,,118,,1624528748,508965969,'',,,-1.25,1.97,1.38,,0.0,0.0,0.0,1.0
1624528748599870089,,119,,1624528748,608341932,'',,,-1.27,1.95,1.3,,0.0,0.0,0.0,1.0
1624528748700472380,,120,,1624528748,706701993,'',,,-1.33,1.95,1.27,,0.0,0.0,0.0,1.0
1624528748801455840,,121,,1624528748,808372020,'',,,-1.36,1.93,1.19,,0.0,0.0,0.0,1.0
1624528748902040855,,122,,1624528748,910291910,'',,,-1.39,1.91,1.1,,0.0,0.0,0.0,1.0
1624528749002867777,,123,,1624528749,8961915,'',,,-1.43,1.89,1.04,,0.0,0.0,0.0,1.0
1624528749103728922,,124,,1624528749,107811927,'',,,-1.48,1.89,0.98,,0.0,0.0,0.0,1.0
1624528749204540846,,125,,1624528749,207360982,'',,,-1.53,1.89,0.9,,0.0,0.0,0.0,1.0
1624528749305191646,,126,,1624528749,308125019,'',,,-1.59,1.9,0.9,,0.0,0.0,0.0,1.0
1624528749405847711,,127,,1624528749,406764030,'',,,-1.66,1.9,0.89,,0.0,0.0,0.0,1.0
1624528749498470748,,128,,1624528749,508100032,'',,,-1.86,2.0,1.09,,0.0,0.0,0.0,1.0
1624528749599037035,,129,,1624528749,606821060,'',,,-1.9,1.99,1.01,,0.0,0.0,0.0,1.0
1624528749709735901,,130,,1624528749,710005044,'',,,-1.96,1.98,1.04,,0.0,0.0,0.0,1.0
1624528749804312782,,131,,1624528749,809932947,'',,,-2.02,1.97,1.04,,0.0,0.0,0.0,1.0
1624528749904890050,,132,,1624528749,909962892,'',,,-2.05,1.93,0.94,,0.0,0.0,0.0,1.0
1624528750005656401,,133,,1624528750,9569883,'',,,-2.1,1.92,0.91,,0.0,0.0,0.0,1.0
1624528750107727960,,134,,1624528750,109649896,'',,,-2.14,1.91,0.84,,0.0,0.0,0.0,1.0
1624528750199744287,,135,,1624528750,209260940,'',,,-2.23,1.92,0.88,,0.0,0.0,0.0,1.0
1624528750305739113,,136,,1624528750,309998035,'',,,-2.3,1.93,0.89,,0.0,0.0,0.0,1.0
1624528750406758871,,137,,1624528750,409868955,'',,,-2.35,1.91,0.8,,0.0,0.0,0.0,1.0
1624528750507336891,,138,,1624528750,508676052,'',,,-2.4,1.9,0.72,,0.0,0.0,0.0,1.0
1624528750608272410,,139,,1624528750,611558914,'',,,-2.48,1.91,0.79,,0.0,0.0,0.0,1.0
1624528750698833805,,140,,1624528750,708394050,'',,,-2.57,1.91,0.83,,0.0,0.0,0.0,1.0
1624528750809480587,,141,,1624528750,810194015,'',,,-2.66,1.92,1.03,,0.0,0.0,0.0,1.0
1624528750904562957,,142,,1624528750,908478021,'',,,-2.74,1.92,1.02,,0.0,0.0,0.0,1.0
1624528751005209382,,143,,1624528751,8332014,'',,,-2.8,1.91,0.97,,0.0,0.0,0.0,1.0
1624528751096755514,,144,,1624528751,102488040,'',,,-2.87,1.91,0.93,,0.0,0.0,0.0,1.0
1624528751197491552,,145,,1624528751,207144975,'',,,-2.94,1.9,0.88,,0.0,0.0,0.0,1.0
1624528751298591684,,146,,1624528751,306869983,'',,,-3.01,1.9,0.86,,0.0,0.0,0.0,1.0
1624528751399585419,,147,,1624528751,407058954,'',,,-3.06,1.91,0.78,,0.0,0.0,0.0,1.0
1624528751500627330,,148,,1624528751,506964921,'',,,-3.15,1.91,1.17,,0.0,0.0,0.0,1.0
1624528751606590281,,149,,1624528751,609878063,'',,,-3.21,1.91,1.11,,0.0,0.0,0.0,1.0
1624528751707308585,,150,,1624528751,708872079,'',,,-3.3,1.91,1.1,,0.0,0.0,0.0,1.0
1624528751808010505,,151,,1624528751,808773040,'',,,-3.38,1.92,1.11,,0.0,0.0,0.0,1.0
1624528751899439909,,152,,1624528751,907557964,'',,,-3.45,1.92,1.1,,0.0,0.0,0.0,1.0
1624528752001461293,,153,,1624528752,7710933,'',,,-3.52,1.94,1.06,,0.0,0.0,0.0,1.0
1624528752106155725,,154,,1624528752,107018947,'',,,-3.59,1.95,1.0,,0.0,0.0,0.0,1.0
1624528752207831383,,155,,1624528752,209177017,'',,,-3.65,1.96,0.92,,0.0,0.0,0.0,1.0
1624528752308590598,,156,,1624528752,308473110,'',,,-3.75,1.98,1.12,,0.0,0.0,0.0,1.0
1624528752409304651,,157,,1624528752,411205053,'',,,-3.8,1.95,1.0,,0.0,0.0,0.0,1.0
1624528752509876642,,158,,1624528752,511795997,'',,,-3.86,1.96,0.91,,0.0,0.0,0.0,1.0
1624528752600441650,,159,,1624528752,607721090,'',,,-3.93,1.96,0.89,,0.0,0.0,0.0,1.0
1624528752701135629,,160,,1624528752,708982944,'',,,-3.99,1.97,0.77,,0.0,0.0,0.0,1.0
1624528752811876452,,161,,1624528752,812088012,'',,,-4.06,1.97,0.78,,0.0,0.0,0.0,1.0
1624528752902490491,,162,,1624528752,911463975,'',,,-4.12,1.95,0.71,,0.0,0.0,0.0,1.0
1624528753002740704,,163,,1624528753,9962081,'',,,-4.17,1.95,0.62,,0.0,0.0,0.0,1.0
1624528753113412201,,164,,1624528753,111907005,'',,,-4.25,1.96,0.63,,0.0,0.0,0.0,1.0
1624528753205147771,,165,,1624528753,211796045,'',,,-4.31,1.95,0.55,,0.0,0.0,0.0,1.0
1624528753300224739,,166,,1624528753,309273004,'',,,-4.37,1.93,0.47,,0.0,0.0,0.0,1.0
1624528753400856712,,167,,1624528753,409249067,'',,,-4.4,1.93,0.36,,0.0,0.0,0.0,1.0
1624528753511485370,,168,,1624528753,512052059,'',,,-4.48,1.92,0.38,,0.0,0.0,0.0,1.0
1624528753602096845,,169,,1624528753,611784934,'',,,-4.53,1.89,0.29,,0.0,0.0,0.0,1.0
1624528753706588650,,170,,1624528753,711714982,'',,,-4.61,1.88,0.34,,0.0,0.0,0.0,1.0
1624528753807939453,,171,,1624528753,811773061,'',,,-4.68,1.88,0.35,,0.0,0.0,0.0,1.0
1624528753908444747,,172,,1624528753,912559032,'',,,-4.76,1.89,0.43,,0.0,0.0,0.0,1.0
1624528754009964477,,173,,1624528754,12868881,'',,,-4.85,1.91,0.66,,0.0,0.0,0.0,1.0
1624528754110641109,,174,,1624528754,112097978,'',,,-4.94,1.92,0.73,,0.0,0.0,0.0,1.0
1624528754211407429,,175,,1624528754,211186885,'',,,-5.02,1.94,0.88,,0.0,0.0,0.0,1.0
1624528754306618536,,176,,1624528754,307145118,'',,,-5.08,1.98,0.83,,0.0,0.0,0.0,1.0
1624528754407640373,,177,,1624528754,410706996,'',,,-5.15,1.99,0.77,,0.0,0.0,0.0,1.0
1624528754498625751,,178,,1624528754,509319067,'',,,-5.18,2.0,0.6,,0.0,0.0,0.0,1.0
1624528754601701937,,179,,1624528754,609608888,'',,,-5.24,1.98,0.49,,0.0,0.0,0.0,1.0
1624528754703391208,,180,,1624528754,710112094,'',,,-5.3,1.97,0.43,,0.0,0.0,0.0,1.0
1624528754804069975,,181,,1624528754,813054084,'',,,-5.37,1.95,0.38,,0.0,0.0,0.0,1.0
1624528754905739594,,182,,1624528754,912609100,'',,,-5.44,1.9,0.37,,0.0,0.0,0.0,1.0
1624528755006426702,,183,,1624528755,8240938,'',,,-5.5,1.89,0.35,,0.0,0.0,0.0,1.0
1624528755107359859,,184,,1624528755,112550020,'',,,-5.55,1.84,0.28,,0.0,0.0,0.0,1.0
1624528755208186455,,185,,1624528755,212798118,'',,,-5.65,1.84,0.43,,0.0,0.0,0.0,1.0
1624528755311192719,,186,,1624528755,312320947,'',,,-5.72,1.82,0.41,,0.0,0.0,0.0,1.0
1624528755402088107,,187,,1624528755,406945943,'',,,-5.78,1.8,0.29,,0.0,0.0,0.0,1.0
1624528755502846283,,188,,1624528755,511946916,'',,,-5.84,1.8,0.25,,0.0,0.0,0.0,1.0
1624528755603536476,,189,,1624528755,611212968,'',,,-5.92,1.84,0.26,,0.0,0.0,0.0,1.0
1624528755704161252,,190,,1624528755,711796998,'',,,-6.01,1.87,0.39,,0.0,0.0,0.0,1.0
1624528755810544700,,191,,1624528755,811706066,'',,,-6.09,1.87,0.41,,0.0,0.0,0.0,1.0
1624528755911081420,,192,,1624528755,912482976,'',,,-6.19,1.9,0.74,,0.0,0.0,0.0,1.0
1624528756002951460,,193,,1624528756,11539936,'',,,-6.26,1.92,0.71,,0.0,0.0,0.0,1.0
1624528756108192742,,194,,1624528756,113810062,'',,,-6.31,1.91,0.55,,0.0,0.0,0.0,1.0
1624528756208852598,,195,,1624528756,212584972,'',,,-6.38,1.96,0.59,,0.0,0.0,0.0,1.0
1624528756311066411,,196,,1624528756,312169075,'',,,-6.46,1.98,0.76,,0.0,0.0,0.0,1.0
1624528756406215321,,197,,1624528756,411700010,'',,,-6.53,1.99,0.73,,0.0,0.0,0.0,1.0
1624528756496668659,,198,,1624528756,504219055,'',,,-6.6,1.99,0.79,,0.0,0.0,0.0,1.0
1624528756607475520,,199,,1624528756,611668109,'',,,-6.67,1.99,0.79,,0.0,0.0,0.0,1.0
1624528756708090640,,200,,1624528756,711828947,'',,,-6.75,1.94,1.16,,0.0,0.0,0.0,1.0
1624528756808668496,,201,,1624528756,811855077,'',,,-6.84,1.93,1.33,,0.0,0.0,0.0,1.0
1624528756909243711,,202,,1624528756,912002086,'',,,-6.89,1.92,1.05,,0.0,0.0,0.0,1.0
1624528757010316387,,203,,1624528757,11755943,'',,,-6.96,1.88,0.98,,0.0,0.0,0.0,1.0
1624528757100884575,,204,,1624528757,111968040,'',,,-7.03,1.88,0.99,,0.0,0.0,0.0,1.0
